year,annotation,consumption,consumption residential,consumption non-residential
2003,,1649280.0,712477.0,936803.0
2004,,1650934.0,731488.0,919446.0
2005,,1745711.0,730959.0,1014752.0
2006,,1709021.0,691934.0,1017087.0
2007,,1651208.0,690792.0,960416.0
2008,,1729891.0,710568.0,1019323.0
2009,,1810240.0,770046.0,1040194.0
2010,,1831654.0,709439.0,1122215.0
2011,,1776262.0,716816.0,1059446.0
2012,,1836640.0,770443.0,1066197.0
2013,,1858178.0,817441.0,1040737.0
2014,,1831499.0,795265.0,1036234.0
2015,,1774995.0,760744.0,1014251.0
2016,start of forecast,1839158.0,808751.0,1030407.0
2017,,1855113.0,824706.0,1030407.0
2018,,1871012.0,840604.0,1030407.0
2019,,1887290.0,856883.0,1030407.0
2020,,1903565.0,873158.0,1030407.0
2021,,1919500.0,889093.0,1030407.0
2022,,1935373.0,904965.0,1030407.0
2023,,1951074.0,920666.0,1030407.0
2024,,1966896.0,936489.0,1030407.0
2025,,1982657.0,952250.0,1030407.0
2026,,1998363.0,967956.0,1030407.0
2027,,2013751.0,983343.0,1030407.0
2028,,2028881.0,998474.0,1030407.0
2029,,2046000.0,1015593.0,1030407.0
2030,,2062544.0,1032137.0,1030407.0
2031,,2078275.0,1047867.0,1030407.0
2032,,2092080.0,1061672.0,1030407.0
2033,,2105153.0,1074746.0,1030407.0
2034,,2118117.0,1087710.0,1030407.0
2035,,2131408.0,1101001.0,1030407.0
2036,,2145335.0,1114928.0,1030407.0
2037,,2159859.0,1129451.0,1030407.0
2038,,2173952.0,1143545.0,1030407.0
2039,,2186962.0,1156555.0,1030407.0
2040,,2199110.0,1168702.0,1030407.0
