year,Base case cost,Modeled non-residential ashp
2017,78371.0021507,237248.525681
2018,84011.9331302,235402.309628
2019,91614.927059,233858.121227
2020,95293.7950891,231887.29762
2021,97746.3737758,229821.804715
2022,99708.4367252,227751.218509
2023,100934.726069,225643.935294
2024,101915.757543,223559.289761
2025,103142.046887,221556.646752
2026,104858.851967,219665.097375
2027,106085.141311,217762.247206
2028,107066.172785,215877.243333
2029,108537.719997,214099.865762
2030,109518.751472,212307.801195
2031,110990.298684,210621.184614
