year,Base case cost,Modeled residential ashp
2017,22569.3586308,147332.377408
2018,23890.9668668,146005.796375
2019,25749.4784486,145118.047675
2020,25578.7373376,142532.641825
2021,26134.3911753,140806.01711
2022,26570.9763335,139044.932317
2023,26848.8032523,137220.180245
2024,27126.6301711,135442.796523
2025,27404.45709,133711.671075
2026,26635.028248,130955.171248
2027,26901.5802841,129302.06037
2028,27168.1323201,127692.030759
2029,26310.6929922,124988.435168
2030,26493.0338159,123400.64439
2031,26821.2472987,121952.263443
