year,annotation,Maximum expected generation solar [kWh/year],Generation total [kWh/year],generation diesel [kWh/year]
2003,,15376.9,928341.0,928341.0
2004,,15376.9,934918.0,934918.0
2005,,15376.9,1026337.0,1026337.0
2006,,15376.9,969727.0,969727.0
2007,,15376.9,981235.0,981235.0
2008,,15376.9,961245.0,961245.0
2009,,15376.9,1005070.0,1005070.0
2010,,15376.9,1011054.0,1011054.0
2011,,15376.9,1015901.0,1015901.0
2012,,15376.9,811114.0,811114.0
2013,,15376.9,947904.0,947904.0
2014,,15376.9,1028836.0,1028836.0
2015,,15376.9,982837.0,982837.0
2016,start of forecast,15376.9,1017000.0,1017000.0
2017,,15376.9,1010000.0,1010000.0
2018,,15376.9,1004000.0,1004000.0
2019,,15376.9,997000.0,997000.0
2020,,15376.9,990000.0,990000.0
2021,,15376.9,983000.0,983000.0
2022,,15376.9,978000.0,978000.0
2023,,15376.9,972000.0,972000.0
2024,,15376.9,967000.0,967000.0
2025,,15376.9,961000.0,961000.0
2026,,15376.9,954000.0,954000.0
2027,,15376.9,943000.0,943000.0
2028,,15376.9,936000.0,936000.0
2029,,15376.9,930000.0,930000.0
2030,,15376.9,923000.0,923000.0
2031,,15376.9,913000.0,913000.0
2032,,15376.9,906000.0,906000.0
2033,,15376.9,899000.0,899000.0
2034,,15376.9,892000.0,892000.0
2035,,15376.9,883000.0,883000.0
2036,,15376.9,874000.0,874000.0
2037,,15376.9,867000.0,867000.0
2038,,15376.9,860000.0,860000.0
2039,,15376.9,852000.0,852000.0
2040,,15376.9,844000.0,844000.0
