year,Base case cost,Modeled residential energy efficiency
2017,582253.615761,579254.730162
2018,620397.955612,613397.718752
2019,660088.653691,648130.322043
2020,679472.482986,664549.097806
2021,692395.035849,675157.930669
2022,701625.430751,682457.122511
2023,719386.56436,698490.173804
2024,735467.532257,713045.61041
2025,742122.374168,718108.6965
2026,750678.599482,724916.991735
2027,757333.441393,730024.824308
2028,763037.591602,734292.961381
2029,770643.125214,740304.752832
2030,775396.583722,743753.278019
2031,795117.714746,761831.957179
2032,803798.375011,768889.801382
2033,812479.035276,775966.821177
2034,822124.213348,783937.678541
2035,827911.320191,788426.377539
2036,849329.752622,808206.635184
