year,Base case cost,Modeled non-residential ashp
2017,119295.717394,514610.63188
2018,130469.756809,518145.329793
2019,145782.329341,525105.45402
2020,153645.542263,526249.519938
2021,158611.782003,525204.068283
2022,162750.31512,523616.021959
2023,165233.43499,520822.736751
2024,167716.55486,518141.317788
2025,170199.67473,515569.143491
2026,173510.501223,513763.548797
2027,176407.474405,511732.190245
2028,178890.594275,509472.625852
2029,181787.567457,507642.366787
2030,183856.834015,505249.24101
2031,187167.660509,503940.712861
