year,annotation,consumption,consumption residential,consumption non-residential
2003,,1351160.0,817640.0,533520.0
2004,,1424364.0,841938.0,582426.0
2005,,1441793.0,853858.0,587935.0
2006,,1525400.0,859068.0,666332.0
2007,,1642242.0,861242.0,781000.0
2008,,1631196.0,892377.0,738819.0
2009,,1557178.0,905529.0,651649.0
2010,,1557456.0,920888.0,636568.0
2011,,1513554.0,924902.0,588652.0
2012,,1472565.0,876963.0,595602.0
2013,,1420020.0,840460.0,579560.0
2014,start of forecast,1460194.0,872256.0,587938.0
2015,,1459338.0,871400.0,587938.0
2016,,1458523.0,870585.0,587938.0
2017,,1457775.0,869837.0,587938.0
2018,,1457405.0,869467.0,587938.0
2019,,1457528.0,869590.0,587938.0
2020,,1457773.0,869835.0,587938.0
2021,,1457867.0,869929.0,587938.0
2022,,1458125.0,870187.0,587938.0
2023,,1458368.0,870430.0,587938.0
2024,,1458733.0,870795.0,587938.0
2025,,1459124.0,871186.0,587938.0
2026,,1459592.0,871654.0,587938.0
2027,,1459968.0,872030.0,587938.0
2028,,1460306.0,872368.0,587938.0
2029,,1461442.0,873504.0,587938.0
2030,,1462331.0,874393.0,587938.0
2031,,1462851.0,874913.0,587938.0
2032,,1462807.0,874869.0,587938.0
2033,,1462600.0,874662.0,587938.0
2034,,1462370.0,874432.0,587938.0
2035,,1462196.0,874258.0,587938.0
2036,,1462103.0,874165.0,587938.0
2037,,1462042.0,874104.0,587938.0
2038,,1461861.0,873923.0,587938.0
2039,,1461493.0,873555.0,587938.0
2040,,1460987.0,873049.0,587938.0
