year,Base case cost,Modeled non-residential ashp
2017,2441.07955826,10843.6330014
2018,2669.72749128,10915.961489
2019,2983.05984393,11058.3825025
2020,3143.96024124,11081.7928644
2021,3245.5815448,11060.4003893
2022,3330.26596443,11027.905112
2023,3381.07661622,10970.7477256
2024,3431.887268,10915.8793937
2025,3482.69791978,10863.2464724
2026,3550.44545549,10826.2996281
2027,3609.72454923,10784.733108
2028,3660.53520101,10738.4969432
2029,3719.81429476,10701.045406
2030,3762.15650458,10652.0762516
2031,3829.90404028,10625.3005937
