year,Base case cost,Modeled residential ashp
2017,8441558.70381,6127325.54768
2018,9516396.67511,6571161.46322
2019,10983945.2021,7171082.16356
2020,11717018.2895,7490060.15189
2021,12219206.1858,7716184.64871
2022,12660319.4629,7920672.15493
2023,12929708.1302,8052029.1225
2024,13194446.41,8178735.70262
2025,13447969.8772,8294227.47011
2026,13767884.735,8436672.99972
2027,14043054.8877,8554092.63857
2028,14279270.0312,8652276.08229
2029,14581360.0788,8776896.80175
2030,14745515.6622,8842458.31394
2031,15066852.2529,8966606.7622
