year,annotation,consumption,consumption residential,consumption non-residential
2003,,1099809.0,445103.0,654706.0
2004,,1146536.0,455332.0,691204.0
2005,,1071780.0,441157.0,630623.0
2006,,1199648.0,464906.0,734742.0
2007,,1172907.0,474645.0,698262.0
2008,,1160317.0,491324.0,668993.0
2009,,1202957.0,503089.0,699868.0
2010,,1155092.0,489160.0,665932.0
2011,,1155388.0,486673.0,668715.0
2012,,1177141.0,492713.0,684428.0
2013,,1232223.0,517395.0,714828.0
2014,start of forecast,1206857.0,517534.0,689324.0
2015,,1211656.0,522333.0,689324.0
2016,,1213387.0,524063.0,689324.0
2017,,1213004.0,523681.0,689324.0
2018,,1214822.0,525499.0,689324.0
2019,,1216254.0,526931.0,689324.0
2020,,1215628.0,526304.0,689324.0
2021,,1216276.0,526952.0,689324.0
2022,,1219805.0,530481.0,689324.0
2023,,1224912.0,535588.0,689324.0
2024,,1228172.0,538848.0,689324.0
2025,,1230618.0,541295.0,689324.0
2026,,1231709.0,542386.0,689324.0
2027,,1232481.0,543158.0,689324.0
2028,,1231623.0,542299.0,689324.0
2029,,1231900.0,542576.0,689324.0
2030,,1233176.0,543852.0,689324.0
2031,,1236587.0,547263.0,689324.0
2032,,1237587.0,548264.0,689324.0
2033,,1238957.0,549633.0,689324.0
2034,,1239481.0,550157.0,689324.0
2035,,1239483.0,550160.0,689324.0
2036,,1240638.0,551315.0,689324.0
2037,,1240639.0,551315.0,689324.0
2038,,1240709.0,551385.0,689324.0
2039,,1242016.0,552692.0,689324.0
2040,,1241187.0,551863.0,689324.0
