year,Base case cost,Modeled residential energy efficiency
2017,327586.72917,316418.583977
2018,343895.942599,329873.418172
2019,377105.605352,359247.50883
2020,399241.406272,379599.322729
2021,406830.55687,385939.682412
2022,424817.051602,402944.984283
2023,428725.094332,406228.631555
2024,444309.161162,421277.50228
2025,448330.671323,424674.616983
2026,465994.854433,441536.005934
2027,470129.832024,445046.588067
2028,473674.098531,448055.658468
2029,491233.859545,464901.824674
2030,494268.463132,467490.431506
2031,512791.756789,485210.931003
2032,518399.929943,490016.309997
2033,537360.88369,508174.469585
2034,543754.283523,513675.875907
2035,561202.458144,530588.854422
2036,567102.40469,535686.006809
