year,Base case cost,Modeled residential ashp
2017,519571.907799,785078.358356
2018,564287.400337,825171.159681
2019,625686.602083,882092.194241
2020,656085.725413,908055.054933
2021,674629.197789,922249.384148
2022,692246.840328,935611.62863
2023,705610.253658,944810.978713
2024,717959.506196,953091.969328
2025,731514.279526,962676.530361
2026,746284.572856,973572.416249
2027,760041.736187,983544.237929
2028,772769.359517,992573.444694
2029,787858.39364,1004055.71702
2030,798494.17697,1011160.71113
2031,814917.7003,1024147.885
