year,Base case cost,Modeled non-residential ashp
2017,54010.874075,154856.724001
2018,57924.1439228,158627.03815
2019,63207.0582173,164347.863335
2020,65652.8518722,166149.033293
2021,67315.9915575,166896.01389
2022,68587.8042581,167133.895767
2023,69468.2899738,166861.814693
2024,70250.9439434,166488.408208
2025,71033.5979129,166149.346055
2026,72109.7471211,166253.305079
2027,72990.2328368,166117.029554
2028,73675.0550602,165739.751771
2029,74653.3725222,165803.191806
2030,75240.3629993,165351.159998
2031,76316.5122075,165611.386774
