year,Base case cost,Modeled residential energy efficiency
2017,472395.117091,581886.418574
2018,520838.24699,623283.412637
2019,579626.396463,672676.714327
2020,610484.707287,698837.601261
2021,634732.103598,719953.381645
2022,650631.081412,733242.679519
2023,660170.4681,741216.258243
2024,665325.325106,745066.27528
2025,673570.750825,751484.925041
2026,686187.959533,762014.389797
2027,695650.866064,769911.488365
2028,705113.772595,777808.586932
2029,695074.550461,765942.588841
2030,686020.605791,755844.772195
2031,688762.555732,756498.978184
2032,708386.845667,773774.556174
2033,729929.684523,793229.651078
2034,753310.98167,814262.23628
2035,764259.049563,823905.464203
2036,774766.508958,832064.211652
