year,Base case cost,Modeled residential ashp
2017,21523.805054,105569.412492
2018,23001.0492799,101239.291762
2019,24644.9560954,95481.3424439
2020,25566.151407,92013.0686331
2021,26289.9477232,88889.9958254
2022,26750.545379,86209.7530926
2023,27145.3433697,83674.8980309
2024,26847.1223843,80821.6928959
2025,27169.3817114,78468.847428
2026,26979.8474613,75483.0459174
2027,27358.4718556,73107.7972876
2028,27021.164679,70387.1661566
2029,27391.7022751,68085.6617188
2030,27638.7273392,66029.2759065
2031,27397.9767006,63194.5233049
