year,Base case cost,Modeled residential ashp
2017,188337.920016,271037.69544
2018,203719.838703,284814.502721
2019,224405.867281,303341.933202
2020,234483.676075,312368.117282
2021,241379.018935,318543.927443
2022,246683.128826,323294.550643
2023,250396.005751,326619.986883
2024,253048.060697,328995.298483
2025,256760.937621,332320.734724
2026,261534.636524,336596.295604
2027,255699.15652,330373.374916
2028,258255.743023,332653.218073
2029,262346.281427,336300.967124
2030,264902.867929,338580.810281
2031,269504.723634,342684.527963
