year,Base case cost,Modeled residential ashp
2017,1549524.72502,1323934.18709
2018,1688317.35945,1355536.92478
2019,1889972.07945,1414614.62151
2020,1985473.12666,1433610.31884
2021,2047005.37387,1440826.13794
2022,2085867.2283,1436585.42908
2023,2111788.46273,1427869.9342
2024,2129082.61716,1416245.29682
2025,2150156.0503,1405885.51828
2026,2183063.43472,1399355.33797
2027,2207388.67915,1389944.92958
2028,2223266.66358,1377784.07984
2029,2250826.418,1369285.36379
2030,2264437.69522,1360752.04608
2031,2295293.94836,1353207.57848
