year,Base case cost,Modeled residential ashp
2017,228329.506981,387021.905928
2018,254696.306981,391887.457301
2019,289600.339122,398497.341481
2020,304221.151264,397558.868869
2021,316732.407295,397432.107771
2022,322981.728113,393485.299774
2023,326436.856286,388524.116433
2024,326136.489246,380478.923546
2025,329335.846095,375496.666763
2026,334134.954267,371045.935679
2027,337123.485086,366017.17166
2028,339169.224582,360738.208855
2029,336648.164391,349817.452979
2030,334492.740736,341056.424248
2031,335338.922373,333111.904163
