year,annotation,consumption,consumption residential,consumption non-residential
2003,,737163.0,196901.0,540262.0
2004,,743000.0,204375.0,538625.0
2005,,625648.0,192835.0,432813.0
2006,,588651.0,174483.0,414168.0
2007,,567179.0,191365.0,375814.0
2008,,570414.0,194600.0,375814.0
2009,,567642.0,191827.0,375814.0
2010,,682549.0,197762.0,484787.0
2011,,587108.0,195351.0,391757.0
2012,,653402.0,217454.0,435948.0
2013,,572130.0,190577.0,381553.0
2014,,548613.0,164628.0,383985.0
2015,,547280.0,185375.0,361905.0
2016,start of forecast,568945.0,193130.0,375814.0
2017,,568771.0,192956.0,375814.0
2018,,568664.0,192850.0,375814.0
2019,,568643.0,192828.0,375814.0
2020,,568618.0,192804.0,375814.0
2021,,568557.0,192742.0,375814.0
2022,,568412.0,192598.0,375814.0
2023,,568168.0,192353.0,375814.0
2024,,568015.0,192201.0,375814.0
2025,,567954.0,192140.0,375814.0
2026,,568016.0,192202.0,375814.0
2027,,568036.0,192222.0,375814.0
2028,,568021.0,192207.0,375814.0
2029,,568529.0,192715.0,375814.0
2030,,568915.0,193101.0,375814.0
2031,,569169.0,193354.0,375814.0
2032,,569055.0,193240.0,375814.0
2033,,568848.0,193033.0,375814.0
2034,,568669.0,192855.0,375814.0
2035,,568610.0,192795.0,375814.0
2036,,568723.0,192909.0,375814.0
2037,,568984.0,193169.0,375814.0
2038,,569208.0,193393.0,375814.0
2039,,569280.0,193466.0,375814.0
2040,,569248.0,193434.0,375814.0
