year,annotation,Maximum expected generation hydro [kWh/year],Maximum expected generation wind [kWh/year],Maximum expected generation solar [kWh/year],Generation total [kWh/year],generation biomass [kWh/year],generation solar [kWh/year],generation wind [kWh/year],generation natural gas [kWh/year],generation hydro [kWh/year],generation diesel [kWh/year]
2003,,0,0,11974.93,676785.0,0.0,0.0,0.0,0.0,0.0,676785.0
2004,,0,0,11974.93,188886.0,0.0,0.0,0.0,0.0,0.0,188886.0
2005,,0,0,11974.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,,0,0,11974.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,,0,0,11974.93,581859.0,0.0,0.0,0.0,0.0,0.0,581859.0
2008,,0,0,11974.93,665726.0,0.0,0.0,0.0,0.0,0.0,665726.0
2009,,0,0,11974.93,647425.0,0.0,0.0,0.0,0.0,0.0,647425.0
2010,,0,0,11974.93,838584.0,0.0,0.0,0.0,0.0,0.0,838584.0
2011,,0,0,11974.93,818663.0,0.0,0.0,0.0,0.0,0.0,818663.0
2012,,0,0,11974.93,760317.0,0.0,0.0,0.0,0.0,0.0,760317.0
2013,,0,0,11974.93,740252.0,0.0,0.0,0.0,0.0,0.0,740252.0
2014,start of forecast,0,0,11974.93,781000.0,0.0,0.0,0.0,0.0,0.0,781000.0
2015,,0,0,11974.93,786000.0,0.0,0.0,0.0,0.0,0.0,786000.0
2016,,0,0,11974.93,792000.0,0.0,0.0,0.0,0.0,0.0,792000.0
2017,,0,0,11974.93,800000.0,0.0,0.0,0.0,0.0,0.0,800000.0
2018,,0,0,11974.93,807000.0,0.0,0.0,0.0,0.0,0.0,807000.0
2019,,0,0,11974.93,813000.0,0.0,0.0,0.0,0.0,0.0,813000.0
2020,,0,0,11974.93,821000.0,0.0,0.0,0.0,0.0,0.0,821000.0
2021,,0,0,11974.93,827000.0,0.0,0.0,0.0,0.0,0.0,827000.0
2022,,0,0,11974.93,833000.0,0.0,0.0,0.0,0.0,0.0,833000.0
2023,,0,0,11974.93,839000.0,0.0,0.0,0.0,0.0,0.0,839000.0
2024,,0,0,11974.93,846000.0,0.0,0.0,0.0,0.0,0.0,846000.0
2025,,0,0,11974.93,854000.0,0.0,0.0,0.0,0.0,0.0,854000.0
2026,,0,0,11974.93,860000.0,0.0,0.0,0.0,0.0,0.0,860000.0
2027,,0,0,11974.93,867000.0,0.0,0.0,0.0,0.0,0.0,867000.0
2028,,0,0,11974.93,874000.0,0.0,0.0,0.0,0.0,0.0,874000.0
2029,,0,0,11974.93,881000.0,0.0,0.0,0.0,0.0,0.0,881000.0
2030,,0,0,11974.93,888000.0,0.0,0.0,0.0,0.0,0.0,888000.0
2031,,0,0,11974.93,895000.0,0.0,0.0,0.0,0.0,0.0,895000.0
2032,,0,0,11974.93,902000.0,0.0,0.0,0.0,0.0,0.0,902000.0
2033,,0,0,11974.93,908000.0,0.0,0.0,0.0,0.0,0.0,908000.0
2034,,0,0,11974.93,915000.0,0.0,0.0,0.0,0.0,0.0,915000.0
2035,,0,0,11974.93,923000.0,0.0,0.0,0.0,0.0,0.0,923000.0
2036,,0,0,11974.93,930000.0,0.0,0.0,0.0,0.0,0.0,930000.0
2037,,0,0,11974.93,938000.0,0.0,0.0,0.0,0.0,0.0,938000.0
2038,,0,0,11974.93,948000.0,0.0,0.0,0.0,0.0,0.0,948000.0
2039,,0,0,11974.93,955000.0,0.0,0.0,0.0,0.0,0.0,955000.0
2040,,0,0,11974.93,965000.0,0.0,0.0,0.0,0.0,0.0,965000.0
