year,Base case cost,Modeled residential energy efficiency
2017,473619.278738,458186.059322
2018,496149.784763,479202.181548
2019,540200.946631,521133.206098
2020,555355.40905,535292.502021
2021,578997.373354,558242.176589
2022,587085.980521,565811.566453
2023,606570.544937,584906.717893
2024,610705.814081,588782.378386
2025,630554.240741,608241.392069
2026,650675.564084,627973.302435
2027,657151.364483,634059.689857
2028,676212.644241,652818.092855
2029,696985.887436,673201.923074
2030,701485.018824,677441.445811
2031,723387.140422,698910.886323
2032,731037.302003,706128.366819
2033,753394.251405,728052.635135
2034,776849.757355,751032.191891
2035,782417.123437,756296.681214
2036,806312.296264,779715.904847
