year,Base case cost,Modeled non-residential ashp
2017,189682.753396,502531.927449
2018,200967.833386,498927.896727
2019,216159.287219,496474.871518
2020,223537.993367,492172.580331
2021,228312.450286,487349.411357
2022,232218.824128,482445.921511
2023,234823.073357,477347.801825
2024,236993.281047,472273.78771
2025,239163.488738,467331.702373
2026,242635.821042,462851.421349
2027,245240.070271,458274.979021
2028,247410.277961,453710.415484
2029,250014.52719,449376.829954
2030,251750.693342,444938.442119
2031,255223.025647,441058.441041
