year,annotation,consumption,consumption residential,consumption non-residential
2003,,1203779.0,496434.0,707345.0
2004,,1140391.0,451264.0,689127.0
2005,,1111456.0,429170.0,682286.0
2006,,1106527.0,439201.0,667326.0
2007,,1051815.0,431059.0,620756.0
2008,,1040102.0,430476.0,609626.0
2009,,1068468.0,454237.0,614231.0
2010,,1012408.0,472476.0,539932.0
2011,,1110979.0,462167.0,648812.0
2012,,1140295.0,481742.0,658553.0
2013,,1144688.0,470932.0,673756.0
2014,,1154484.0,456869.0,697615.0
2015,,1198192.0,463491.0,734701.0
2016,start of forecast,1183210.0,481186.0,702024.0
2017,,1186585.0,484561.0,702024.0
2018,,1189963.0,487939.0,702024.0
2019,,1193400.0,491376.0,702024.0
2020,,1196825.0,494801.0,702024.0
2021,,1200204.0,498180.0,702024.0
2022,,1203597.0,501573.0,702024.0
2023,,1206992.0,504968.0,702024.0
2024,,1210471.0,508447.0,702024.0
2025,,1213989.0,511965.0,702024.0
2026,,1217563.0,515539.0,702024.0
2027,,1221108.0,519084.0,702024.0
2028,,1224648.0,522624.0,702024.0
2029,,1228668.0,526644.0,702024.0
2030,,1232599.0,530575.0,702024.0
2031,,1236393.0,534369.0,702024.0
2032,,1239788.0,537764.0,702024.0
2033,,1243045.0,541021.0,702024.0
2034,,1246286.0,544262.0,702024.0
2035,,1249603.0,547579.0,702024.0
2036,,1253058.0,551034.0,702024.0
2037,,1256629.0,554605.0,702024.0
2038,,1260101.0,558077.0,702024.0
2039,,1263316.0,561292.0,702024.0
2040,,1266341.0,564317.0,702024.0
