year,Base case cost,Modeled residential ashp
2017,806254.37132,986173.161717
2018,860188.894494,1032943.51671
2019,934777.367228,1099250.07375
2020,971904.720402,1130524.27075
2021,1001059.57314,1154427.34993
2022,1025438.96631,1173951.34938
2023,1044942.67904,1188993.8874
2024,1062898.16178,1202677.51412
2025,1080997.05495,1216590.41424
2026,1102747.23769,1234035.66434
2027,1122930.35086,1250097.1252
2028,1133517.3091,1256743.79231
2029,1153956.41184,1273219.30072
2030,1170993.17501,1286571.52134
2031,1193554.06775,1305218.16054
