year,annotation,consumption,consumption residential,consumption non-residential
2003,,729434.0,276811.0,452623.0
2004,,804408.0,297492.0,506916.0
2005,,746004.0,286373.0,459631.0
2006,,757701.0,291076.0,466625.0
2007,,741560.0,281045.0,460515.0
2008,,816889.0,296272.0,520617.0
2009,,839644.0,313835.0,525809.0
2010,,822629.0,297343.0,525286.0
2011,,789309.0,288404.0,500905.0
2012,,775115.0,289692.0,485423.0
2013,,792700.0,285854.0,506846.0
2014,,756851.0,293687.0,463164.0
2015,,767859.0,296371.0,471488.0
2016,start of forecast,773872.0,293373.0,480499.0
2017,,774645.0,294146.0,480499.0
2018,,775444.0,294945.0,480499.0
2019,,776269.0,295769.0,480499.0
2020,,777099.0,296600.0,480499.0
2021,,777921.0,297422.0,480499.0
2022,,778741.0,298242.0,480499.0
2023,,779553.0,299053.0,480499.0
2024,,780369.0,299869.0,480499.0
2025,,781177.0,300677.0,480499.0
2026,,781981.0,301481.0,480499.0
2027,,782765.0,302266.0,480499.0
2028,,783534.0,303035.0,480499.0
2029,,784386.0,303887.0,480499.0
2030,,785208.0,304709.0,480499.0
2031,,785992.0,305493.0,480499.0
2032,,786688.0,306188.0,480499.0
2033,,787349.0,306849.0,480499.0
2034,,788001.0,307502.0,480499.0
2035,,788668.0,308168.0,480499.0
2036,,789360.0,308861.0,480499.0
2037,,790078.0,309579.0,480499.0
2038,,790778.0,310278.0,480499.0
2039,,791429.0,310929.0,480499.0
2040,,792040.0,311541.0,480499.0
