year,Base case cost,Modeled non-residential ashp
2017,36270.1857855,47368.6693207
2018,34094.7242349,44751.0844852
2019,36691.6178689,46745.0827307
2020,37816.9384437,47609.148637
2021,38682.569655,48273.8147188
2022,39288.511503,48739.0809761
2023,39634.7639875,49004.9474088
2024,39981.016472,49270.8138415
2025,40413.8320777,49603.1468825
2026,40933.2108045,50001.9465315
2027,41279.463289,50267.8129643
2028,41625.7157736,50533.679397
2029,42058.5313792,50866.0124379
2030,42404.7838638,51131.8788706
2031,42837.5994694,51464.2119115
