year,Base case cost,Modeled residential energy efficiency
2017,70071.5933875,72095.827876
2018,66321.8158056,67936.4596077
2019,70472.2793157,71528.3903637
2020,72270.8135034,73084.8936913
2021,73654.3013401,74282.2039433
2022,74622.7428258,75120.3211197
2023,75176.1379605,75599.2452205
2024,75729.5330951,76078.1693213
2025,76421.2770135,76676.8244473
2026,77251.3697155,77395.2105985
2027,77804.7648502,77874.1346993
2028,78358.1599849,78353.0588001
2029,79049.9039032,78951.7139261
2030,79603.2990379,79430.6380269
2031,80295.0429562,80029.2931529
2032,81125.1356583,80747.6793041
2033,81955.2283603,81466.0654552
2034,82785.3210623,82184.4516064
2035,74216.1181394,73559.3954081
2036,74954.9275726,74186.4982905
