year,annotation,consumption,consumption residential,consumption non-residential
2003,,93666.0,42282.0,51384.0
2004,,110284.0,58050.0,52234.0
2005,,143316.0,59214.0,84102.0
2006,,186416.0,66808.0,119608.0
2007,,216270.0,73618.0,142652.0
2008,,232578.0,76364.0,156214.0
2009,,222472.0,73254.0,149218.0
2010,,229722.0,79975.0,149747.0
2011,,222551.0,85842.0,136709.0
2012,,243364.0,109274.0,134090.0
2013,,237170.0,106069.0,131101.0
2014,start of forecast,210832.0,76866.0,133967.0
2015,,210436.0,76469.0,133967.0
2016,,210112.0,76146.0,133967.0
2017,,209440.0,75474.0,133967.0
2018,,209217.0,75250.0,133967.0
2019,,208983.0,75016.0,133967.0
2020,,208732.0,74765.0,133967.0
2021,,208466.0,74499.0,133967.0
2022,,208313.0,74346.0,133967.0
2023,,207873.0,73906.0,133967.0
2024,,207596.0,73629.0,133967.0
2025,,206923.0,72956.0,133967.0
2026,,206549.0,72583.0,133967.0
2027,,206005.0,72038.0,133967.0
2028,,205084.0,71117.0,133967.0
2029,,204932.0,70965.0,133967.0
2030,,204325.0,70358.0,133967.0
2031,,203668.0,69701.0,133967.0
2032,,202296.0,68329.0,133967.0
2033,,200980.0,67014.0,133967.0
2034,,199478.0,65512.0,133967.0
2035,,198208.0,64241.0,133967.0
2036,,197016.0,63049.0,133967.0
2037,,195714.0,61747.0,133967.0
2038,,194409.0,60442.0,133967.0
2039,,192999.0,59032.0,133967.0
2040,,191154.0,57187.0,133967.0
