year,annotation,consumption,consumption residential,consumption non-residential
2003,,1424676.0,437911.0,986765.0
2004,,1337242.0,423782.0,913460.0
2005,,1243507.0,384975.0,858532.0
2006,,1285636.0,375806.0,909830.0
2007,,1213673.0,346102.0,867571.0
2008,,1321680.0,345753.0,975927.0
2009,,1253688.0,360824.0,892864.0
2010,,1158847.0,342658.0,816189.0
2011,,1185671.0,357806.0,827865.0
2012,,1188781.0,373746.0,815035.0
2013,,1149143.0,371767.0,777376.0
2014,,1056399.0,323036.0,733363.0
2015,,1043538.0,331976.0,711562.0
2016,start of forecast,1090641.0,349874.0,740767.0
2017,,1090126.0,349359.0,740767.0
2018,,1089849.0,349082.0,740767.0
2019,,1090098.0,349331.0,740767.0
2020,,1090346.0,349579.0,740767.0
2021,,1090577.0,349810.0,740767.0
2022,,1090991.0,350224.0,740767.0
2023,,1091443.0,350676.0,740767.0
2024,,1092139.0,351372.0,740767.0
2025,,1092973.0,352206.0,740767.0
2026,,1094003.0,353236.0,740767.0
2027,,1095037.0,354270.0,740767.0
2028,,1096097.0,355330.0,740767.0
2029,,1098629.0,357862.0,740767.0
2030,,1100953.0,360186.0,740767.0
2031,,1102892.0,362125.0,740767.0
2032,,1103801.0,363034.0,740767.0
2033,,1104494.0,363727.0,740767.0
2034,,1105244.0,364477.0,740767.0
2035,,1106346.0,365579.0,740767.0
2036,,1107934.0,367167.0,740767.0
2037,,1109907.0,369140.0,740767.0
2038,,1111760.0,370993.0,740767.0
2039,,1113185.0,372418.0,740767.0
2040,,1114256.0,373489.0,740767.0
