year,annotation,consumption,consumption residential,consumption non-residential
2003,,1152837.0,589102.0,563735.0
2004,,1108102.0,579682.0,528420.0
2005,,1126750.0,569910.0,556840.0
2006,,1158767.0,594569.0,564198.0
2007,,1172624.0,594356.0,578268.0
2008,,1529981.0,633935.0,896046.0
2009,,1512407.0,631903.0,880504.0
2010,,1422219.0,622889.0,799330.0
2011,,1428056.0,623015.0,805041.0
2012,,1394029.0,620962.0,773067.0
2013,,1341456.0,581272.0,760184.0
2014,,1324702.0,545546.0,779156.0
2015,,1301359.0,513830.0,787529.0
2016,start of forecast,1364691.0,589068.0,775623.0
2017,,1364805.0,589182.0,775623.0
2018,,1364698.0,589075.0,775623.0
2019,,1364581.0,588958.0,775623.0
2020,,1364489.0,588866.0,775623.0
2021,,1364476.0,588853.0,775623.0
2022,,1364392.0,588769.0,775623.0
2023,,1364286.0,588663.0,775623.0
2024,,1364243.0,588620.0,775623.0
2025,,1364171.0,588548.0,775623.0
2026,,1364127.0,588504.0,775623.0
2027,,1364127.0,588504.0,775623.0
2028,,1364122.0,588499.0,775623.0
2029,,1364014.0,588391.0,775623.0
2030,,1363927.0,588304.0,775623.0
2031,,1363858.0,588235.0,775623.0
2032,,1363849.0,588226.0,775623.0
2033,,1363848.0,588225.0,775623.0
2034,,1363656.0,588033.0,775623.0
2035,,1363235.0,587612.0,775623.0
2036,,1363362.0,587739.0,775623.0
2037,,1363144.0,587521.0,775623.0
2038,,1363014.0,587391.0,775623.0
2039,,1362775.0,587152.0,775623.0
2040,,1362930.0,587307.0,775623.0
