year,annotation,consumption,consumption residential,consumption non-residential
2003,,1385511.0,633886.0,751625.0
2004,,1438675.0,663184.0,775491.0
2005,,1398140.0,674447.0,723693.0
2006,,1409543.0,704700.0,704843.0
2007,,1469349.0,688418.0,780931.0
2008,,1906586.0,704644.0,1201942.0
2009,,1777401.0,752615.0,1024786.0
2010,,1751561.0,763781.0,987780.0
2011,,1745853.0,803402.0,942451.0
2012,,1781229.0,839998.0,941231.0
2013,,1785037.0,838701.0,946336.0
2014,,1693771.0,804041.0,889730.0
2015,,1705774.0,798043.0,907731.0
2016,start of forecast,1736998.0,822399.0,914599.0
2017,,1735304.0,820705.0,914599.0
2018,,1732373.0,817774.0,914599.0
2019,,1730554.0,815955.0,914599.0
2020,,1728999.0,814400.0,914599.0
2021,,1729815.0,815216.0,914599.0
2022,,1732452.0,817853.0,914599.0
2023,,1738513.0,823914.0,914599.0
2024,,1739146.0,824547.0,914599.0
2025,,1740079.0,825480.0,914599.0
2026,,1738670.0,824071.0,914599.0
2027,,1737830.0,823231.0,914599.0
2028,,1735580.0,820981.0,914599.0
2029,,1733100.0,818501.0,914599.0
2030,,1733778.0,819179.0,914599.0
2031,,1732577.0,817978.0,914599.0
2032,,1729486.0,814887.0,914599.0
2033,,1727594.0,812995.0,914599.0
2034,,1725190.0,810591.0,914599.0
2035,,1724508.0,809909.0,914599.0
2036,,1722347.0,807748.0,914599.0
2037,,1723308.0,808709.0,914599.0
2038,,1723592.0,808993.0,914599.0
2039,,1721424.0,806825.0,914599.0
2040,,1718272.0,803673.0,914599.0
