year,annotation,consumption,consumption residential,consumption non-residential
2003,,7979001.0,1142275.0,6836726.0
2004,,6997148.0,1097654.0,5899494.0
2005,,4202943.0,1187762.0,3015181.0
2006,,6414586.0,1236116.0,5178470.0
2007,,7372031.0,1189947.0,6182084.0
2008,,5558581.0,1082461.0,4476120.0
2009,,4397805.0,869972.0,3527833.0
2010,,4488516.0,880434.0,3608082.0
2011,,4482712.0,874630.0,3608082.0
2012,,4600432.0,939135.0,3661297.0
2013,,4356984.0,721869.0,3635115.0
2014,start of forecast,4486772.0,878690.0,3608082.0
2015,,4487591.0,879509.0,3608082.0
2016,,4489161.0,881079.0,3608082.0
2017,,4490877.0,882795.0,3608082.0
2018,,4492310.0,884229.0,3608082.0
2019,,4493637.0,885555.0,3608082.0
2020,,4494870.0,886788.0,3608082.0
2021,,4496327.0,888245.0,3608082.0
2022,,4496948.0,888866.0,3608082.0
2023,,4496513.0,888432.0,3608082.0
2024,,4496411.0,888329.0,3608082.0
2025,,4496347.0,888266.0,3608082.0
2026,,4497613.0,889531.0,3608082.0
2027,,4498382.0,890300.0,3608082.0
2028,,4500011.0,891929.0,3608082.0
2029,,4500765.0,892683.0,3608082.0
2030,,4501210.0,893128.0,3608082.0
2031,,4501788.0,893706.0,3608082.0
2032,,4502338.0,894256.0,3608082.0
2033,,4502799.0,894717.0,3608082.0
2034,,4503094.0,895013.0,3608082.0
2035,,4503240.0,895158.0,3608082.0
2036,,4503091.0,895009.0,3608082.0
2037,,4502554.0,894472.0,3608082.0
2038,,4502087.0,894005.0,3608082.0
2039,,4502015.0,893934.0,3608082.0
2040,,4501308.0,893227.0,3608082.0
