year,Base case cost,Modeled non-residential ashp
2017,393080.060408,465779.935992
2018,420058.340878,489716.392447
2019,459299.476107,524533.056383
2020,476467.47277,539765.346854
2021,489956.613006,551733.575082
2022,498540.611337,559349.720318
2023,505898.324193,565877.844806
2024,510803.466096,570229.927798
2025,516934.893476,575670.031538
2026,524292.606331,582198.156025
2027,531650.319187,588726.280513
2028,536555.461091,593078.363505
2029,543913.173946,599606.487993
2030,548818.31585,603958.570985
2031,556176.028705,610486.695473
