year,Base case cost,Modeled non-residential ashp
2017,239551.481427,613817.237257
2018,268247.54993,626592.579785
2019,307704.644122,647326.651804
2020,326536.439077,653345.649496
2021,339090.969046,655008.47843
2022,349851.994735,655549.464405
2023,356129.25972,653021.445534
2024,362406.524705,650658.939705
2025,368683.78969,648458.06813
2026,376754.558956,647710.439106
2027,383928.576082,646469.258205
2028,390205.841067,644730.91236
2029,398276.610333,644434.968803
2030,402760.371037,641691.792167
2031,411727.892444,642327.302095
