year,Base case cost,Modeled residential ashp
2017,330581.309826,113768.092618
2018,361117.124601,138192.04092
2019,401022.559287,169540.862544
2020,426781.568569,191388.277282
2021,449894.49363,211567.506437
2022,463425.040484,223142.256019
2023,482093.077599,240343.445181
2024,493363.620352,250391.614638
2025,511595.497178,267401.11817
2026,532963.781084,286813.604805
2027,551771.579868,304399.030294
2028,570829.779503,322234.856634
2029,599361.759364,349055.513883
2030,617958.758625,366674.614508
2031,640055.246199,387059.77947
