year,Base case cost,Modeled non-residential ashp
2017,311871.356117,350594.461827
2018,348336.21251,376798.393542
2019,398916.497185,413145.782695
2020,423618.496677,430896.833211
2021,440086.496338,442730.866889
2022,453025.638929,452029.036207
2023,462435.92445,458791.341165
2024,469493.638591,463863.069884
2025,478903.924112,470625.374843
2026,489490.495323,478232.967922
2027,498900.780843,484995.27288
2028,505958.494984,490067.001599
2029,516545.066195,497674.594678
2030,522426.494645,501901.035277
2031,534189.351546,510353.916475
