year,Base case cost,Modeled residential ashp
2017,104195.10482,151066.852945
2018,112431.357826,158717.118009
2019,123784.030889,169262.077963
2020,129126.465272,174224.412059
2021,132910.689626,177739.39871
2022,135581.906817,180220.565758
2023,137585.319711,182081.441044
2024,145976.276637,190361.535387
2025,147844.536174,192103.094828
2026,150413.393038,194497.73906
2027,152281.652575,196239.298502
2028,153916.37967,197763.163013
2029,156251.704091,199940.112315
2030,165032.196118,208625.57927
2031,167476.830634,210911.838667
