year,annotation,consumption,consumption residential,consumption non-residential
2003,,835167.0,345268.0,489899.0
2004,,878569.0,388670.0,489899.0
2005,,748164.0,381028.0,367136.0
2006,,757103.0,387064.0,370039.0
2007,,772812.0,401506.0,371306.0
2008,,743748.0,379050.0,364698.0
2009,,779253.0,378576.0,400677.0
2010,,896474.0,391356.0,505118.0
2011,,903695.0,411723.0,491972.0
2012,,947269.0,452890.0,494379.0
2013,,987457.0,504110.0,483347.0
2014,start of forecast,943678.0,453778.0,489899.0
2015,,953375.0,463476.0,489899.0
2016,,964009.0,474109.0,489899.0
2017,,976765.0,486865.0,489899.0
2018,,988737.0,498837.0,489899.0
2019,,1000820.0,510921.0,489899.0
2020,,1015326.0,525427.0,489899.0
2021,,1026988.0,537088.0,489899.0
2022,,1037618.0,547719.0,489899.0
2023,,1048533.0,558633.0,489899.0
2024,,1059508.0,569609.0,489899.0
2025,,1071091.0,581192.0,489899.0
2026,,1083391.0,593491.0,489899.0
2027,,1098899.0,609000.0,489899.0
2028,,1111818.0,621918.0,489899.0
2029,,1129023.0,639124.0,489899.0
2030,,1142123.0,652224.0,489899.0
2031,,1155419.0,665520.0,489899.0
2032,,1168639.0,678740.0,489899.0
2033,,1182019.0,692120.0,489899.0
2034,,1197270.0,707371.0,489899.0
2035,,1210134.0,720235.0,489899.0
2036,,1223474.0,733575.0,489899.0
2037,,1237395.0,747495.0,489899.0
2038,,1248808.0,758909.0,489899.0
2039,,1262951.0,773052.0,489899.0
2040,,1281779.0,791879.0,489899.0
