year,annotation,consumption,consumption residential,consumption non-residential
2003,,4284660.0,700267.0,3584393.0
2004,,4205684.0,729314.0,3476370.0
2005,,3605754.0,645983.0,2959771.0
2006,,3570637.0,703859.0,2866778.0
2007,,5004004.0,738091.0,4265913.0
2008,,4970245.0,704332.0,4265913.0
2009,,3806024.0,394217.0,3411807.0
2010,,5181037.0,880215.0,4300822.0
2011,,4598555.0,894528.0,3704027.0
2012,,5571803.0,927353.0,4644450.0
2013,,5376398.0,927137.0,4449261.0
2014,start of forecast,5048750.0,782837.0,4265913.0
2015,,5060283.0,794370.0,4265913.0
2016,,5071407.0,805495.0,4265913.0
2017,,5081993.0,816080.0,4265913.0
2018,,5091893.0,825981.0,4265913.0
2019,,5101005.0,835092.0,4265913.0
2020,,5109638.0,843725.0,4265913.0
2021,,5118117.0,852205.0,4265913.0
2022,,5125856.0,859943.0,4265913.0
2023,,5133017.0,867104.0,4265913.0
2024,,5140231.0,874318.0,4265913.0
2025,,5147093.0,881181.0,4265913.0
2026,,5154085.0,888173.0,4265913.0
2027,,5161287.0,895375.0,4265913.0
2028,,5168580.0,902667.0,4265913.0
2029,,5174962.0,909050.0,4265913.0
2030,,5181481.0,915568.0,4265913.0
2031,,5188449.0,922536.0,4265913.0
2032,,5196606.0,930693.0,4265913.0
2033,,5205099.0,939187.0,4265913.0
2034,,5213691.0,947779.0,4265913.0
2035,,5222213.0,956301.0,4265913.0
2036,,5230432.0,964520.0,4265913.0
2037,,5238433.0,972520.0,4265913.0
2038,,5246838.0,980925.0,4265913.0
2039,,5255637.0,989725.0,4265913.0
2040,,5264844.0,998932.0,4265913.0
