year,Base case cost,Modeled residential ashp
2017,55570.121835,40443.6000942
2018,61924.157903,43861.6371028
2019,70866.8753321,48672.2077075
2020,70301.3174218,46149.317091
2021,73165.0735006,47599.443993
2022,75147.6738628,48603.3780021
2023,76689.6963668,49384.2155647
2024,72683.2470842,44725.3220467
2025,73914.7062187,45304.3369458
2026,75556.6517314,46076.3568112
2027,71349.2106565,41107.730795
2028,72300.1979017,41515.0145107
2029,67982.0394748,36326.9304366
2030,68857.7980197,36658.985452
2031,70259.0116916,37190.2734766
