year,Base case cost,Modeled residential ashp
2017,40347.6399213,115295.42414
2018,43766.4157649,110762.078007
2019,48307.0233552,105929.221714
2020,51027.079074,102265.91104
2021,53338.0198325,98974.5456802
2022,54201.3814293,94876.5911147
2023,55993.5639224,92070.4997204
2024,57613.4800527,89453.1404222
2025,59354.79455,86902.3995667
2026,60169.2473279,83230.1407196
2027,62053.5111391,80844.9164133
2028,63753.7535255,78628.963246
2029,64599.5531351,75220.4069038
2030,66227.376579,73219.4349952
2031,68309.4466594,71193.1182934
