year,Base case cost,Modeled residential ashp
2017,316337.584285,465859.321413
2018,339936.316359,487514.748346
2019,377788.215861,523677.916714
2020,393330.756472,537211.078777
2021,404177.787509,546003.016919
2022,412272.110255,552036.818944
2023,417867.506171,555570.448897
2024,422412.492819,558082.279941
2025,427970.819955,561679.156547
2026,434705.275627,566526.192975
2027,446344.017995,576300.28267
2028,451060.268057,579178.581265
2029,457409.138607,583769.506716
2030,461298.928182,585893.648763
2031,468289.020196,591227.078314
