year,Base case cost,Modeled non-residential ashp
2017,316337.584285,401848.01168
2018,339936.316359,424863.825757
2019,377788.215861,462358.040664
2020,393330.756472,477186.669587
2021,404177.787509,487242.582768
2022,412272.110255,494510.083279
2023,417867.506171,499247.894118
2024,422412.492819,502935.443203
2025,427970.819955,507680.774632
2026,434705.275627,513649.690405
2027,446344.017995,524519.104159
2028,451060.268057,528466.848269
2029,457409.138607,534102.603476
2030,461298.928182,537246.492
2031,468289.020196,543576.590322
