year,annotation,consumption,consumption residential,consumption non-residential
2003,,2800114.0,912945.0,1887169.0
2004,,2823599.0,957526.0,1866073.0
2005,,2733668.0,909193.0,1824475.0
2006,,2858006.0,926125.0,1931881.0
2007,,2748068.0,900353.0,1847715.0
2008,,2930604.0,922587.0,2008017.0
2009,,2985310.0,881116.0,2104194.0
2010,,3012867.0,917949.0,2094918.0
2011,,3083325.0,964989.0,2118336.0
2012,,3178160.0,1045874.0,2132286.0
2013,,3071875.0,1026911.0,2044964.0
2014,,2860509.0,897993.0,1962516.0
2015,,2926661.0,897332.0,2029329.0
2016,start of forecast,2924666.0,912396.0,2012270.0
2017,,2917836.0,905566.0,2012270.0
2018,,2910875.0,898606.0,2012270.0
2019,,2903762.0,891492.0,2012270.0
2020,,2896529.0,884259.0,2012270.0
2021,,2889171.0,876902.0,2012270.0
2022,,2881649.0,869380.0,2012270.0
2023,,2873937.0,861667.0,2012270.0
2024,,2866060.0,853791.0,2012270.0
2025,,2858075.0,845806.0,2012270.0
2026,,2850030.0,837761.0,2012270.0
2027,,2841914.0,829645.0,2012270.0
2028,,2833698.0,821429.0,2012270.0
2029,,2825241.0,812972.0,2012270.0
2030,,2816663.0,804393.0,2012270.0
2031,,2807973.0,795703.0,2012270.0
2032,,2799213.0,786944.0,2012270.0
2033,,2790324.0,778054.0,2012270.0
2034,,2781253.0,768984.0,2012270.0
2035,,2771973.0,759704.0,2012270.0
2036,,2762453.0,750183.0,2012270.0
2037,,2752688.0,740418.0,2012270.0
2038,,2742729.0,730459.0,2012270.0
2039,,2732602.0,720333.0,2012270.0
2040,,2722287.0,710018.0,2012270.0
