year,Base case cost,Modeled non-residential ashp
2017,1922179.20559,2182767.13246
2018,2033379.8358,2290054.73876
2019,2184426.27991,2437262.46534
2020,2246920.47797,2496039.1082
2021,2296969.96685,2542466.38182
2022,2342712.78693,2584677.33229
2023,2378209.87918,2616729.43799
2024,2400272.23658,2635428.79144
2025,2425645.6977,2657516.37606
2026,2458069.19658,2686727.79917
2027,2483176.62433,2708701.08957
2028,2504627.01388,2727092.03887
2029,2533464.73627,2752938.8494
2030,2551657.2156,2768214.69085
2031,2569370.47745,2783075.04682
