year,Base case cost,Modeled non-residential ashp
2017,133100.316791,141730.776429
2018,139429.409791,148013.512746
2019,155793.531276,164314.108408
2020,156968.440871,165456.396634
2021,162042.085687,170509.43848
2022,158613.499092,167063.682743
2023,161033.502586,169473.384752
2024,155563.244311,163992.824992
2025,157866.428891,166285.708087
2026,152774.502429,161180.046312
2027,155325.262373,163718.787857
2028,149095.681157,157478.905157
2029,142957.916753,151329.122354
2030,144585.189952,152947.810982
2031,138383.483809,146732.369525
