year,Base case cost,Modeled non-residential ashp
2017,30940.7428064,123000.05643
2018,34508.8108517,122283.643969
2019,39398.3855803,121756.971997
2020,41777.0976105,120947.701907
2021,43495.0562989,120082.93288
2022,44684.412314,119178.325214
2023,45609.4669924,118265.819073
2024,46270.2203341,117344.83702
2025,47195.2750125,116479.877923
2026,48120.3296909,115637.859926
2027,49045.3843693,114818.245298
2028,49838.2883794,114004.243269
2029,50763.3430578,113227.872487
2030,51424.0963995,112439.835127
2031,52481.3017462,111720.970518
