year,Base case cost,Modeled residential ashp
2017,130789.191623,895383.4728
2018,140977.015404,881974.176139
2019,153475.950573,867173.347692
2020,161219.38989,855566.987463
2021,166175.83899,843651.096097
2022,170005.531764,832350.346179
2023,174484.592967,822705.461477
2024,177499.225952,812231.766484
2025,180538.692695,802047.798799
2026,185461.897137,793277.519013
2027,190139.628393,784878.75565
2028,193284.638601,775558.339594
2029,198059.635404,767744.462453
2030,204847.819247,762907.779743
2031,211405.944145,756977.694117
