year,Base case cost,Modeled non-residential ashp
2017,39765.8514969,108602.2225
2018,42980.4210725,109513.494436
2019,47294.7118186,111148.465188
2020,49324.9662874,111361.020372
2021,50763.0632028,111223.303112
2022,51778.1904372,110841.997822
2023,52539.535863,110323.802785
2024,53131.6934164,109721.792255
2025,53808.444906,109196.328621
2026,54738.9782041,108854.149741
2027,55500.3236299,108426.544287
2028,56092.4811833,107913.000153
2029,56853.8266091,107527.566926
2030,57361.3902263,107001.569224
2031,58291.9235245,106763.629314
