year,Base case cost,Modeled non-residential ashp
2017,31092.2796488,104415.476952
2018,33074.1972832,105987.285981
2019,35679.0033171,108361.757603
2020,36924.7801159,109052.620789
2021,37717.5471697,109195.736783
2022,38340.4355691,109145.736666
2023,38736.819096,108831.130929
2024,39076.5764047,108464.52879
2025,39529.5861498,108258.550302
2026,39982.5958948,108070.716085
2027,40435.6056398,107900.600843
2028,40775.3629486,107605.745313
2029,41228.3726936,107469.83192
2030,41511.5037842,107137.354662
2031,42021.1397474,107105.080647
