year,Base case cost,Modeled non-residential ashp
2017,5128859.03507,5556623.79117
2018,5577500.42889,5942145.69495
2019,6196617.04527,6478599.22975
2020,6488749.98016,6723881.10551
2021,6655053.36553,6857391.28223
2022,6784126.82579,6957838.39802
2023,6842370.18836,6995571.654
2024,6894150.93737,7027044.96146
2025,6944440.72918,7057225.22688
2026,7031984.53408,7120898.42745
2027,7095701.03309,7162910.24586
2028,7146575.58566,7194241.61792
2029,7184867.14554,7211192.82276
2030,7199511.22998,7208626.69059
2031,7266492.79287,7252638.16918
