year,annotation,consumption kWh,residential kWh,non-residential kWh
2003,,2800114.0,912945.0,1887169.0
2004,,2823599.0,957526.0,1866073.0
2005,,2733668.0,909193.0,1824475.0
2006,,2858006.0,926125.0,1931881.0
2007,,2748068.0,900353.0,1847715.0
2008,,2930604.0,922587.0,2008017.0
2009,,2985310.0,881116.0,2104194.0
2010,,3012867.0,917949.0,2094918.0
2011,,3083325.0,964989.0,2118336.0
2012,,3178160.0,1045874.0,2132286.0
2013,,3071875.0,1026911.0,2044964.0
2014,start of forecast,3078201.0,979672.0,2098529.0
2015,,3086852.0,988323.0,2098529.0
2016,,3095901.0,997373.0,2098529.0
2017,,3105386.0,1006857.0,2098529.0
2018,,3115079.0,1016550.0,2098529.0
2019,,3125048.0,1026519.0,2098529.0
2020,,3135205.0,1036676.0,2098529.0
2021,,3145517.0,1046989.0,2098529.0
2022,,3156002.0,1057473.0,2098529.0
2023,,3166659.0,1068130.0,2098529.0
2024,,3177432.0,1078903.0,2098529.0
2025,,3188250.0,1089721.0,2098529.0
2026,,3199049.0,1100521.0,2098529.0
2027,,3209842.0,1111313.0,2098529.0
2028,,3220664.0,1122136.0,2098529.0
2029,,3231699.0,1133170.0,2098529.0
2030,,3242792.0,1144263.0,2098529.0
2031,,3253965.0,1155437.0,2098529.0
2032,,3265186.0,1166657.0,2098529.0
2033,,3276524.0,1177995.0,2098529.0
2034,,3288043.0,1189514.0,2098529.0
2035,,3299816.0,1201287.0,2098529.0
2036,,3311902.0,1213373.0,2098529.0
2037,,3324286.0,1225757.0,2098529.0
2038,,3336905.0,1238376.0,2098529.0
2039,,3349760.0,1251231.0,2098529.0
2040,,3362861.0,1264332.0,2098529.0
