year,Base case cost,Modeled non-residential ashp
2017,12791.4044659,55464.4731554
2018,13989.5334583,55843.4788035
2019,15631.4139293,56589.7735243
2020,16474.5417388,56712.4452364
2021,17007.0435132,56600.3473735
2022,17450.7949918,56430.0701558
2023,17717.045879,56130.5619953
2024,17983.2967662,55843.0486189
2025,18249.5476534,55567.2489295
2026,18604.5488364,55373.6452316
2027,18915.1748714,55155.8341532
2028,19181.4257586,54913.5538543
2029,19492.0517937,54717.3055356
2030,19713.927533,54460.7042056
2031,20068.928716,54320.3981394
