year,Base case cost,Modeled non-residential ashp
2017,305992.97057,446760.352354
2018,325894.337201,471151.868627
2019,353258.716318,504690.203504
2020,366318.98817,520697.136058
2021,375025.836071,531368.424428
2022,381866.93085,539753.008147
2023,386220.354801,545088.652332
2024,389951.861044,549662.061634
2025,394927.202702,555759.940702
2026,400524.462066,562620.054654
2027,404877.886017,567955.698839
2028,408609.39226,572529.10814
2029,414206.651625,579389.222092
2030,417316.240161,583200.39651
2031,422913.499526,590060.510462
