year,Base case cost,Modeled non-residential ashp
2017,255949.806143,291266.274092
2018,279047.060689,311974.859899
2019,310810.660689,340698.529277
2020,326692.460689,354774.78985
2021,337516.285236,364195.082519
2022,342915.99963,368426.540231
2023,348643.774177,373165.549072
2024,352943.194177,376599.917474
2025,358670.748724,381363.953966
2026,365119.788724,386806.187388
2027,368098.927664,388845.886307
2028,373072.362211,392946.96858
2029,379478.767664,398381.426318
2030,383034.967664,401198.63906
2031,390147.367664,407305.519895
