year,Base case cost,Modeled residential ashp
2017,377790.839514,444440.120939
2018,403368.09042,465990.416195
2019,443210.015572,500865.057173
2020,458893.156478,513694.011247
2021,469801.011931,522295.849011
2022,477969.836478,528482.728794
2023,483413.221025,532267.629462
2024,488175.155572,535470.473828
2025,487481.331326,533167.389766
2026,500445.721025,544397.290173
2027,505896.121025,548285.374074
2028,509983.921025,550982.487583
2029,516153.49829,555560.027942
2030,526739.368895,564798.931805
2031,532963.559801,569473.780874
