year,annotation,consumption,consumption residential,consumption non-residential
2003,,205439.0,105328.0,100111.0
2004,,233617.0,110818.0,122799.0
2005,,238155.0,106338.0,131817.0
2006,,261398.0,114846.0,146552.0
2007,,248506.0,113637.0,134869.0
2008,,223412.0,101549.0,121863.0
2009,,231657.0,93673.0,137984.0
2010,,232428.0,95664.0,136764.0
2011,,252818.0,103286.0,149532.0
2012,,244582.0,110478.0,134104.0
2013,,231484.0,100649.0,130835.0
2014,,218990.0,92100.0,126890.0
2015,,237007.0,100056.0,136951.0
2016,start of forecast,235682.0,104123.0,131559.0
2017,,235712.0,104153.0,131559.0
2018,,235756.0,104198.0,131559.0
2019,,235810.0,104251.0,131559.0
2020,,235843.0,104284.0,131559.0
2021,,235864.0,104306.0,131559.0
2022,,235887.0,104329.0,131559.0
2023,,235899.0,104341.0,131559.0
2024,,235912.0,104353.0,131559.0
2025,,235928.0,104369.0,131559.0
2026,,235949.0,104391.0,131559.0
2027,,235974.0,104416.0,131559.0
2028,,236000.0,104441.0,131559.0
2029,,236027.0,104468.0,131559.0
2030,,236050.0,104491.0,131559.0
2031,,236077.0,104518.0,131559.0
2032,,236114.0,104555.0,131559.0
2033,,236147.0,104589.0,131559.0
2034,,236183.0,104624.0,131559.0
2035,,236291.0,104733.0,131559.0
2036,,236342.0,104784.0,131559.0
2037,,236383.0,104825.0,131559.0
2038,,236427.0,104868.0,131559.0
2039,,236473.0,104914.0,131559.0
2040,,236522.0,104963.0,131559.0
