year,annotation,consumption,consumption residential,consumption non-residential
2003,,3360802.0,808676.0,2552126.0
2004,,3344725.0,816492.0,2528233.0
2005,,3160393.0,855048.0,2305345.0
2006,,3046477.0,825963.0,2220514.0
2007,,3857838.0,833620.0,3024218.0
2008,,4001491.0,920160.0,3081331.0
2009,,3456920.0,897015.0,2559905.0
2010,,3823042.0,1115599.0,2707443.0
2011,,4208502.0,1147688.0,3060814.0
2012,,4299393.0,1223250.0,3076143.0
2013,,3638988.0,1145067.0,2493921.0
2014,,3611675.0,1043468.0,2568207.0
2015,,3877467.0,1013450.0,2864017.0
2016,start of forecast,3761162.0,1119113.0,2642048.0
2017,,3760743.0,1118695.0,2642048.0
2018,,3759544.0,1117496.0,2642048.0
2019,,3758193.0,1116145.0,2642048.0
2020,,3756076.0,1114027.0,2642048.0
2021,,3752840.0,1110791.0,2642048.0
2022,,3749729.0,1107680.0,2642048.0
2023,,3746257.0,1104208.0,2642048.0
2024,,3742845.0,1100797.0,2642048.0
2025,,3738881.0,1096833.0,2642048.0
2026,,3733883.0,1091835.0,2642048.0
2027,,3727760.0,1085712.0,2642048.0
2028,,3720496.0,1078447.0,2642048.0
2029,,3714977.0,1072929.0,2642048.0
2030,,3709123.0,1067075.0,2642048.0
2031,,3700908.0,1058860.0,2642048.0
2032,,3690236.0,1048187.0,2642048.0
2033,,3678530.0,1036481.0,2642048.0
2034,,3666688.0,1024640.0,2642048.0
2035,,3654876.0,1012828.0,2642048.0
2036,,3643631.0,1001583.0,2642048.0
2037,,3632674.0,990626.0,2642048.0
2038,,3621317.0,979269.0,2642048.0
2039,,3609182.0,967134.0,2642048.0
2040,,3596372.0,954324.0,2642048.0
