year,Base case cost,Modeled non-residential ashp
2017,1730133.0551,1925991.19196
2018,1855276.42177,2043212.32476
2019,2029597.32483,2208333.76771
2020,2119570.11332,2291901.24999
2021,2195071.8804,2361822.11763
2022,2252137.06654,2413820.56901
2023,2305395.86445,2462460.80698
2024,2354286.31918,2506978.96229
2025,2407581.3989,2555865.66335
2026,2467927.68333,2611687.77364
2027,2523671.42389,2663153.10111
2028,2574994.79748,2710430.79999
2029,2635082.39615,2766303.98416
2030,2682853.15618,2810322.45703
2031,2747020.66689,2870343.31625
