year,Base case cost,Modeled residential ashp
2017,1730133.0551,2276221.70189
2018,1855276.42177,2378920.33656
2019,2029597.32483,2527353.16195
2020,2119570.11332,2599041.15371
2021,2195071.8804,2658516.2495
2022,2252137.06654,2700970.59214
2023,2305395.86445,2740854.83423
2024,2354286.31918,2777058.67924
2025,2407581.3989,2817588.5411
2026,2467927.68333,2864874.24807
2027,2523671.42389,2908242.6456
2028,2574994.79748,2947840.14414
2029,2635082.39615,2995761.55722
2030,2682853.15618,3032637.18391
2031,2747020.66689,3084856.23589
