year,annotation,consumption,consumption residential,consumption non-residential
2003,,1099809.0,445103.0,654706.0
2004,,1146536.0,455332.0,691204.0
2005,,1071780.0,441157.0,630623.0
2006,,1199648.0,464906.0,734742.0
2007,,1172907.0,474645.0,698262.0
2008,,1160317.0,491324.0,668993.0
2009,,1202957.0,503089.0,699868.0
2010,,1155092.0,489160.0,665932.0
2011,,1155388.0,486673.0,668715.0
2012,,1177141.0,492713.0,684428.0
2013,,1232223.0,517395.0,714828.0
2014,,1165057.0,519628.0,645429.0
2015,,1144542.0,511371.0,633171.0
2016,start of forecast,1185314.0,520838.0,664476.0
2017,,1184956.0,520480.0,664476.0
2018,,1186657.0,522181.0,664476.0
2019,,1187996.0,523520.0,664476.0
2020,,1187410.0,522934.0,664476.0
2021,,1188016.0,523540.0,664476.0
2022,,1191317.0,526841.0,664476.0
2023,,1196094.0,531618.0,664476.0
2024,,1199143.0,534667.0,664476.0
2025,,1201432.0,536956.0,664476.0
2026,,1202452.0,537976.0,664476.0
2027,,1203174.0,538698.0,664476.0
2028,,1202371.0,537895.0,664476.0
2029,,1202631.0,538155.0,664476.0
2030,,1203824.0,539348.0,664476.0
2031,,1207014.0,542538.0,664476.0
2032,,1207950.0,543474.0,664476.0
2033,,1209231.0,544755.0,664476.0
2034,,1209721.0,545245.0,664476.0
2035,,1209724.0,545248.0,664476.0
2036,,1210804.0,546328.0,664476.0
2037,,1210805.0,546329.0,664476.0
2038,,1210870.0,546394.0,664476.0
2039,,1212092.0,547616.0,664476.0
2040,,1211317.0,546841.0,664476.0
