year,Base case cost,Modeled non-residential ashp
2017,370374.106802,371093.415124
2018,413679.265649,414291.882792
2019,473747.711791,474212.337944
2020,497775.109606,498167.461089
2021,517125.917941,517470.086312
2022,526653.269224,526959.579434
2023,537592.953886,537871.730889
2024,539914.50194,540172.629038
2025,550736.266502,550966.860393
2026,556776.955978,556976.57501
2027,561229.084682,561401.170507
2028,562828.372121,562979.80804
2029,574604.876913,574725.337974
2030,574600.863567,574704.116374
2031,580844.552633,580913.38893
