year,Base case cost,Modeled residential ashp
2017,370374.106802,361563.610622
2018,413679.265649,379601.827367
2019,473747.711791,404622.579626
2020,497775.109606,411533.661823
2021,517125.917941,419473.59308
2022,526653.269224,420035.25523
2023,537592.953886,424454.438705
2024,539914.50194,421885.610868
2025,550736.266502,426186.874243
2026,556776.955978,424891.999882
2027,561229.084682,422823.627399
2028,562828.372121,419532.538947
2029,574604.876913,423973.479903
2030,574600.863567,419894.153315
2031,580844.552633,417987.215896
