year,Base case cost,Modeled residential energy efficiency
2017,458808.223312,478168.61641
2018,487068.456833,498914.489017
2019,526268.135588,527691.021988
2020,539814.010719,536146.523596
2021,552442.719579,545381.650109
2022,556527.877431,546800.421829
2023,563667.724068,552001.078553
2024,563051.23269,549930.19474
2025,570114.520902,555054.293038
2026,571926.657128,554684.840612
2027,572702.765476,553521.759047
2028,571617.353739,550981.954874
2029,579305.168289,556488.180772
2030,577174.15887,553145.177657
2031,579122.761469,552669.792865
2032,580054.475796,551419.918539
2033,581629.856069,550571.31142
2034,583013.840277,549531.308236
2035,581816.080027,546636.756813
2036,589783.907999,552180.597393
